Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen,Zwrot,Rolling Beta
2015-08-03,87.144,87.9799,86.96,87.5523,523343.92868257,-0.0059042400391495775,1.2089002192414635
2015-08-04,87.144,87.5985,84.9753,86.4207,639788.65376321,-0.012924846063438689,1.353676845455995
2015-08-05,86.4959,88.5355,85.5309,88.5355,800634.07007285,0.024470989010734634,1.3653178018846772
2015-08-06,88.0723,88.0723,83.1399,83.7138,897627.72638323,-0.05446064008222684,1.411514538642339
2015-08-07,84.0672,86.2176,83.4365,85.8006,535311.97991194,0.024927789683421242,1.482975593920661
2015-08-10,86.5893,88.0723,85.4761,87.8402,690496.84548394,0.02377139553802654,1.5196915967473512
2015-08-11,87.5157,89.7401,86.2176,87.4232,803147.10122037,-0.004747256950690004,1.5435408558728407
2015-08-12,86.3572,86.3572,83.9459,85.7264,1183253.4467078,-0.019409035587807266,1.6181435265327102
2015-08-13,86.181,86.5893,84.4736,84.7346,701984.0977789,-0.01156936486309934,1.634604990707601
2015-08-14,88.0627,88.0627,84.2251,84.7346,630032.4853207,0.0,1.552824905993075
2015-08-17,84.827,84.9108,83.5289,83.6127,445574.96065067,-0.01324016399440131,1.5217101779401654
2015-08-18,83.4461,83.6127,79.5797,80.2836,1093060.5511351,-0.03981572177432369,1.5051356055228087
2015-08-19,80.6458,80.6458,77.4381,77.8743,1432888.8226066,-0.030009865028474025,1.4695818473253757
2015-08-20,78.1516,79.3111,76.947,79.08,1408785.5308856,0.015482643182667344,1.3612323435941236
2015-08-21,77.7992,78.3289,76.92,77.6894,1179483.8999866,-0.017584724329792523,1.3318946625335286
2015-08-24,74.1659,74.1659,64.1537,67.7784,2556290.5902988,-0.127572101213293,1.3810659253322104
2015-08-25,66.749,72.3122,66.4717,69.1978,1700828.82662,0.020941774960754334,1.735355176590388
2015-08-26,69.5301,69.9008,66.1096,66.1096,1397238.0489185,-0.04462858645795098,1.7546754617524094
2015-08-27,67.9816,72.3122,67.9816,72.2832,2058345.9297307,0.09338431937267799,1.7214054506682788
2015-08-28,73.7027,74.0272,71.5889,73.7027,1364630.9505582,0.01963803484073745,1.9396330721985895
2015-08-31,73.7027,73.7489,70.8272,72.8033,839411.59449864,-0.0122030807555219,1.931128019290469
2015-09-01,71.7921,71.7921,69.4366,70.3919,627606.68335351,-0.03312212495862121,1.9245097207085837
2015-09-02,71.3289,73.1085,70.1329,70.7444,1220162.812855,0.005007678440275054,1.8871012030968106
2015-09-03,71.848,75.3609,71.848,74.6291,1300514.3876901,0.05491176686776611,1.7589777159556774
2015-09-04,74.0734,74.0734,71.014,71.014,879735.35998999,-0.04844088967976301,1.8412019305778653
2015-09-07,72.3025,73.4331,71.5234,72.3122,835488.35826918,0.01828090235728186,1.884224159373555
2015-09-08,72.5433,75.2781,72.4691,74.5819,1234843.2762155,0.031387511374290966,1.8405817973478416
2015-09-09,76.8536,78.2634,75.9281,77.3177,1435164.0503935,0.03668182226518768,1.8540262529418656
2015-09-10,77.2156,79.2553,76.2431,79.2553,1360527.0253124,0.025060238470622,1.9373267731910335
2015-09-11,79.2649,79.4969,78.115,78.69,629878.7958125,-0.007132646018625954,1.9448924537565093
2015-09-14,77.4102,80.5629,76.2055,78.2913,902527.09867825,-0.005066717499046747,1.9977904365084744
2015-09-15,78.1054,79.4044,77.4102,79.4044,878536.99720312,0.01421741623909667,1.9995070439746498
2015-09-16,80.0516,81.3969,79.8668,81.3882,1090798.8231023,0.02498350217368306,2.0022233395165125
2015-09-17,81.5828,83.891,81.3969,83.4365,1161318.4231835,0.02516703895650707,2.003058438338139
2015-09-18,83.761,83.761,79.3207,80.4233,1502518.4773599,-0.03611369125023223,2.0178606206468177
2015-09-21,80.5157,80.9799,78.8931,79.4044,664228.40089408,-0.012669214021309827,2.0322720362964355
2015-09-22,79.5431,79.5431,75.1212,75.2781,1901971.0089128,-0.051965634146218576,2.0130415184438935
2015-09-23,74.1659,76.3826,73.2578,74.1659,1146259.9667083,-0.014774549304512274,2.047231000902666
2015-09-24,74.5819,76.0206,73.981,75.4361,933220.34728446,0.01712646917249039,2.015052485236579
2015-09-25,76.0206,76.3537,75.0095,75.2318,600418.17859972,-0.002708252414957646,2.023107464465432
2015-09-28,75.1856,75.1856,70.7444,70.8272,944536.25654663,-0.05854705058233356,2.0481687610195864
2015-09-29,69.4366,72.627,67.1207,72.3122,1463068.0421145,0.020966521336435617,2.1153845364890675
2015-09-30,73.6555,76.011,73.2761,75.9734,1122870.0850692,0.05063046069681176,2.07970244551177
2015-10-01,77.3177,78.4762,74.5087,75.3899,1002692.1587591,-0.007680319690839155,2.223975418035668
2015-10-02,75.4273,75.9089,72.4229,73.0257,1077578.4100697,-0.031359638360045516,2.2168459069783424
2015-10-05,74.6387,78.0592,74.398,77.6702,1235067.579822,0.06360089667062407,2.230011448514957
2015-10-06,77.2253,82.6025,75.9281,80.8403,1787337.3277665,0.04081488138307887,2.18262467017525
2015-10-07,83.2054,85.661,82.4629,84.0856,3047059.6123424,0.04014458135360699,2.211366759118416
2015-10-08,82.9733,85.3836,82.1201,84.3629,1728262.4038328,0.003297829830553489,2.245057111365847
2015-10-09,86.2176,88.573,86.2176,88.5355,2023173.8780917,0.04946012998604843,2.004582291160601
2015-10-12,89.0362,89.927,86.052,86.3755,1242734.4017072,-0.024396993296474268,2.0989220416634193
2015-10-13,85.8651,87.4781,84.8357,87.4684,639996.3422878,0.012652893470949556,2.208650545138362
2015-10-14,87.144,87.5619,85.1053,86.8204,848549.88958051,-0.0074083897727635906,2.2425562410453375
2015-10-15,87.5619,88.5268,87.5157,88.3496,614917.95294382,0.01761337197248558,2.2571026076397525
2015-10-16,88.0723,88.9063,86.6817,87.0978,934701.16646477,-0.014168711573113946,2.2561604180072568
2015-10-19,85.4761,87.8874,83.9931,84.5497,829686.57933482,-0.029255618396790806,2.2115327854742644
2015-10-20,83.9179,86.0779,82.1673,85.4761,758994.59777825,0.010956869155064997,2.306647782530708
2015-10-21,86.2176,86.8387,84.5497,84.9012,702880.27376249,-0.0067258567014638615,2.293476344910624
2015-10-22,85.8295,88.7396,85.3364,88.7213,927314.72408781,0.04499465260797253,2.262705958866083
2015-10-23,88.8224,92.7071,88.8224,91.0383,2041203.3189112,0.026115487487221367,2.487076933926418
2015-10-26,92.6985,92.7071,88.8128,89.0449,899038.9699078,-0.02189627881891476,2.507060004341923
2015-10-27,89.7401,89.927,87.2373,87.2373,1081361.4565451,-0.02029987118858012,2.4716669991664175
2015-10-28,86.2272,88.5268,85.1053,87.349,706780.66425425,0.00128041560204184,2.4423307024089205
2015-10-29,87.1363,87.1363,83.2516,84.1048,1140238.0379378,-0.037140665605788326,2.445582204920299
2015-10-30,84.3629,84.827,82.5101,83.3065,1253856.1221988,-0.009491729366219226,2.370738758795759
2015-11-02,83.6686,85.9575,83.3441,85.9575,809506.52384325,0.031822246763457684,2.3211673701613877
2015-11-03,86.2176,86.4959,85.1699,85.5685,597643.45991123,-0.0045254922490765015,2.4102252083335274
2015-11-04,86.2176,88.9621,86.2176,86.9504,1144387.6546591,0.016149634503351162,2.2963941492836324
2015-11-05,86.2647,86.5142,84.1048,84.1048,749246.73687672,-0.0327267039599588,2.366797564480864
2015-11-06,84.4294,84.7249,82.2501,82.9733,1187697.981134,-0.013453453310631525,2.5976394230073936
2015-11-09,82.9829,84.15,82.6295,82.6295,514721.73958431,-0.004143501584244591,2.608919398833503
2015-11-10,82.695,82.8982,79.3573,80.3309,842291.19589205,-0.027818152112744188,2.444884664890154
2015-11-12,79.729,80.2654,75.2974,75.2974,995407.48375916,-0.06265957433565417,2.461101754759676
2015-11-13,71.4772,74.1659,71.403,71.6727,1464582.0914587,-0.048138448339517526,2.4453371602246614
2015-11-16,71.6631,72.0897,67.7688,67.7688,1797384.2601435,-0.054468437773378287,2.5318435523318414
2015-11-17,67.7688,73.2385,67.7688,72.4412,1423664.3367871,0.06894618172374312,2.547946341294855
2015-11-18,73.0536,73.0536,68.3716,72.1167,1282237.7975264,-0.004479495093952068,2.7990428003318972
2015-11-19,72.7744,72.9429,70.3833,70.6433,892047.13572755,-0.020430774009348673,2.5737459771082514
2015-11-20,71.6255,72.2004,70.7357,71.7276,1029384.2879391,0.015348943211882737,2.496623252533453
2015-11-23,68.6037,69.5215,66.4717,68.7433,1458761.6205572,-0.041606020555546075,2.5726515241692454
2015-11-24,68.8897,70.2263,66.749,68.0836,1574050.5589985,-0.009596571593158854,2.3500019103834116
2015-11-25,69.2065,71.1989,67.2132,67.5839,1469555.19318,-0.007339506136573304,2.0801764985468707
2015-11-26,69.0669,69.9847,68.3437,69.401,826088.37564634,0.026886580975646446,2.0925374707899724
2015-11-27,69.3731,69.3731,67.5184,68.2233,885037.64802271,-0.016969496116770677,2.1273037700675914
2015-11-30,67.6764,68.3061,66.6845,67.0283,1574533.4348181,-0.017516009926227483,2.0556407474940475
2015-12-01,68.1396,68.7703,67.7592,68.0836,628254.67155023,0.01574409615043204,2.061665005334461
2015-12-02,68.3254,68.4544,63.0416,63.1802,2209155.8365322,-0.07202028094871604,2.0638521868617743
2015-12-03,63.2736,64.0603,62.2991,63.2265,1066530.4190043,0.0007328245241389197,2.2272651175533014
2015-12-04,63.2265,63.496,58.4048,61.651,1903075.9118636,-0.024918349109945948,2.1804550806987955
2015-12-07,62.1142,62.9019,57.7105,58.3508,1002506.2775296,-0.053530356360805276,2.0767812360709788
2015-12-08,57.7191,58.869,54.5115,54.7897,2071797.9154682,-0.06102915469882153,1.9930710772713567
2015-12-09,54.9015,56.7744,52.7039,55.0314,2129956.9330085,0.004411413094066896,2.039381022962688
2015-12-10,55.6247,56.7368,55.068,55.6247,803299.75228594,0.010781117689173891,1.7961676817868728
2015-12-11,58.294,58.7765,55.2529,56.4673,1287891.0791657,0.015147946865331496,1.736950321450341
2015-12-14,57.3667,57.3667,55.6054,56.0041,1045977.562611,-0.008202977652552956,1.4906006854932974
2015-12-15,56.0791,56.4586,55.4754,55.902,1137793.5440034,-0.00182308081015492,1.4967982672999083
2015-12-16,56.1341,57.4784,56.1061,56.5511,863174.27703936,0.011611391363457457,1.370345402484901
2015-12-17,57.0152,57.2925,54.6973,54.7618,1789592.8251436,-0.0316404101776977,1.3481624805582089
2015-12-18,55.1605,56.3662,54.8359,55.9771,1991295.7664527,0.022192477237782615,1.0806795747083933
2015-12-21,55.902,57.5718,55.7171,57.0335,959406.75490711,0.018872003015518724,1.1210778642066457
2015-12-22,57.7008,58.5444,57.2193,57.617,904004.80253069,0.010230829249476159,1.1634396280605948
2015-12-23,58.3864,58.9614,57.9416,58.2209,720344.80179508,0.010481281566204537,1.1828783148442625
2015-12-28,57.9599,58.4982,57.4784,57.9416,721611.70179507,-0.004797246349678486,1.2310520562972103
2015-12-29,58.5444,60.7881,58.5165,60.2595,1006342.2845787,0.04000407306667397,1.2138750102370035
2015-12-30,60.6957,60.6957,58.8592,58.8592,544370.31491184,-0.023237829719795267,1.2169810502535452
2016-01-04,55.6247,56.1341,54.9746,55.1701,852138.74728538,-0.06267669285345367,1.1934766562370562
2016-01-05,55.9492,56.6435,55.4388,55.8192,756180.41827008,0.011765430912759056,1.120918898732788
2016-01-07,53.5851,54.1416,51.9249,52.2398,1498836.159819,-0.06412488892710755,1.1275239391974083
2016-01-08,53.1209,53.3809,50.2666,50.6191,1034044.8184309,-0.031024238224495515,1.2359767938651458
2016-01-11,48.6247,50.1549,47.7533,49.1352,1123471.3433479,-0.029315021404963892,1.22753668818479
2016-01-12,49.1438,51.2113,48.6719,50.543,929217.15097303,0.028651557335677813,1.2068388179978184
2016-01-13,51.4521,52.3697,50.804,51.8228,866169.14556391,0.02532101379023799,1.25434476637314
2016-01-14,51.8228,52.0452,50.804,52.0087,1385419.5334269,0.0035872241561627494,1.2890278405754836
2016-01-15,51.2672,51.3875,49.0427,49.0427,1072042.4724468,-0.05702892016143446,1.2559324400807412
2016-01-18,47.7437,49.8766,47.2813,49.32,1171259.4344129,0.005654256392898294,1.3302823110214677
2016-01-19,50.8964,51.166,50.1077,50.257,977406.08089051,0.018998377939983824,1.1343674550158818
2016-01-20,49.3663,49.6908,48.0874,48.4765,1127631.3444954,-0.03542790059096235,1.1482257402072527
2016-01-21,48.5795,49.8766,48.1605,49.0976,1047476.0353159,0.012812393634028751,1.0723751551081122
2016-01-22,49.969,51.5271,49.8487,51.1737,1130637.6358888,0.04228516261487325,1.098451264621234
2016-01-25,51.712,51.8228,50.8588,51.2113,817497.33982676,0.0007347524216541057,1.1659248364431336
2016-01-26,50.6643,52.1849,50.5343,52.0087,1441673.0087541,0.015570782229703095,1.170165081652971
2016-01-27,52.6491,53.3896,52.389,52.8898,1439547.3167049,0.01694139634330427,1.0531742178056291
2016-01-28,53.2518,53.4184,51.7304,51.9162,1320862.6708866,-0.018408086247253652,1.1448233807188857
2016-01-29,52.6298,53.8528,52.3794,53.3068,1964919.3238301,0.02678547351308458,1.0801083191164231
2016-02-01,52.8436,52.935,51.7304,52.157,719543.12409017,-0.0215694808167064,1.2382525776896256
2016-02-02,52.8436,54.0117,52.0087,52.0645,1599755.1292441,-0.0017734915735182488,1.242085767589363
2016-02-03,52.4718,53.1305,52.0828,52.8436,987114.48097237,0.014964131029780336,1.1511372081943885
2016-02-04,54.2341,55.8095,54.0492,55.8095,1975999.5066169,0.05612600201348883,1.1788885612568218
2016-02-05,55.6247,58.9441,55.485,57.1268,2503257.3255453,0.02360350836327152,1.4133681821481299
2016-02-08,57.2463,58.2112,56.3286,57.4697,790416.83310576,0.0060024366847084565,1.4109232188217167
2016-02-09,56.5511,57.7567,53.8528,54.6048,1693538.959407,-0.049850616933793,1.3775352152005873
2016-02-10,54.6135,55.3926,53.8624,54.3073,798561.33859747,-0.005448238982653564,1.372774628872406
2016-02-11,53.8624,53.9558,52.1474,52.935,1398750.0213775,-0.02526916270924895,1.369817383849233
2016-02-12,53.2133,54.679,53.0843,54.0299,877743.62703919,0.02068385756115987,1.3672151387957554
2016-02-15,55.902,56.4307,55.1893,55.902,980872.40236588,0.034649333054475484,1.3390916498745433
2016-02-16,56.5511,57.3763,56.1523,56.4037,1068133.7744141,0.008974634181245777,1.3739682284325827
2016-02-17,56.7466,60.6302,56.4769,60.167,1911122.8037487,0.06672080023119054,1.2739854160952775
2016-02-18,60.7227,63.8658,60.6399,61.2889,3076885.7613584,0.018646434091777797,1.377299283942431
2016-02-19,61.5585,62.6428,60.8816,61.5585,1584986.3982606,0.004398838941472416,1.2641631603057988
2016-02-22,63.5057,64.4311,63.1147,63.967,1519931.0832614,0.03912538479657557,1.213743399789635
2016-02-23,63.8562,64.7374,62.6978,63.6165,1128960.5510527,-0.005479387809339098,1.1960848341467845
2016-02-24,63.0512,63.2361,59.9542,60.5378,1630379.8406372,-0.04839467748147108,1.2368589456324244
2016-02-25,60.4444,62.2991,59.9725,60.5474,1328660.3365423,0.00015857860708523575,1.3144140926732413
2016-02-26,61.8358,63.8476,61.5672,63.2265,2296456.6694001,0.04424797761753596,1.2885375747595016
2016-02-29,62.5774,63.2071,62.0583,62.9847,1084466.3999877,-0.0038243458043700773,1.1667162968426603
2016-03-01,63.1619,63.5057,61.2889,62.744,978244.10408723,-0.0038215630145098656,1.4130712975902635
2016-03-02,64.2924,64.6911,62.8557,63.4768,1466291.3680161,0.011679204386076725,1.4133569739774292
2016-03-03,62.1508,68.2233,61.651,68.1396,3221739.1612748,0.07345675900486492,1.340209606550927
2016-03-04,69.5301,70.7357,69.1411,70.6144,2432185.2739887,0.03631955573557821,1.4751531806769547
2016-03-07,70.4584,71.8384,69.326,71.1614,1668886.3315384,0.007746295373181722,1.4512494510665255
2016-03-08,70.7357,71.2913,67.5839,67.6764,1684420.3947349,-0.04897317927977807,1.4207814784909445
2016-03-09,67.6764,68.9658,66.5911,68.3716,1459335.8793277,0.010272414017294063,1.5823320203464146
2016-03-10,67.9537,69.0669,66.5641,66.6199,1140752.0670362,-0.025620286785741464,1.5829779255467669
2016-03-11,67.6668,68.5286,67.2218,67.2218,1022536.7972834,0.0090348379388141,1.6906024962600965
2016-03-14,68.0568,69.0207,67.7312,68.0934,1224288.5453959,0.012966031852762017,1.6604148047209861
2016-03-15,67.6292,68.7337,66.7962,67.7881,1255359.7871169,-0.004483547597858295,1.6396548446677517
2016-03-16,68.0934,68.5478,65.1177,66.7769,1230805.8112975,-0.01491707246552132,1.8979117139439365
2016-03-17,68.7886,70.4584,68.335,70.2263,2011050.0604689,0.05165558748609178,1.9111886929169495
2016-03-18,69.5301,71.1431,68.4737,70.5692,1880645.5512081,0.004882786078719725,1.9657078426383061
2016-03-21,69.9943,71.2547,69.5483,70.5874,668159.94466453,0.0002579028811438011,1.9499147069736156
2016-03-22,70.3649,71.3838,68.6037,71.3838,1173385.1264621,0.011282466842524208,2.047911097629436
2016-03-23,71.3838,73.5168,69.9105,70.4584,2776018.8186569,-0.012963725663245662,1.9833736191304334
2016-03-24,70.2629,70.2629,68.0202,69.0207,1460116.7881801,-0.020404948167996872,1.9269545689514591
2016-03-29,70.7829,71.5889,69.1593,69.5301,1498297.2080977,0.007380394577279015,1.9154010406268493
2016-03-30,70.0212,70.9765,69.5301,70.6433,1065774.4327748,0.01601033221583159,1.895304848814842
2016-03-31,70.4584,70.5508,69.2903,70.5508,1246595.3313793,-0.0013093952292715372,1.7305935213844263
2016-04-01,70.2725,70.4112,68.2137,69.5215,1022427.760808,-0.014589487291426728,1.7483641660906408
2016-04-04,69.3356,69.3356,67.3615,67.8988,1217079.6767075,-0.02334098084765157,1.694742966568676
2016-04-05,67.5839,67.5839,65.0436,65.0436,1470547.9443275,-0.04205081680383149,1.6469769135724015
2016-04-06,64.9887,66.2483,64.4311,64.6632,1246767.7128547,-0.005848384775750337,1.6703744171970893
2016-04-07,65.6368,65.8121,62.8557,62.8557,1505849.8012943,-0.02795252941394799,1.604733403420503
2016-04-08,63.0416,64.0431,61.7714,62.0207,1543800.7253923,-0.01328439584635921,1.655122396317247
2016-04-11,62.3453,64.2279,62.0295,63.6433,983502.77752979,0.026162232931908225,1.5238851930562798
2016-04-12,64.3945,65.2015,63.5509,64.5428,1059857.3867092,0.014133459452919661,1.525870557482739
2016-04-13,66.2858,68.0471,65.9237,67.9084,1585114.1267033,0.05214524315647906,1.4785378143657746
2016-04-14,67.6764,68.1212,66.5641,67.4828,983407.24080848,-0.006267265905248842,1.6300407884452808
2016-04-15,66.8328,67.269,65.4692,65.8217,825608.61515454,-0.024615161196630653,1.6237726822329783
2016-04-18,64.6824,66.0258,64.1537,65.7292,751128.39490948,-0.0014053116221550699,1.6585309285850836
2016-04-19,66.7962,69.2065,66.3975,69.2065,1537116.2702284,0.052903428004600794,1.4213833345296794
2016-04-20,68.7886,70.9129,68.2137,70.597,1590323.9933426,0.020092043377428315,1.566008183099112
2016-04-21,71.3838,72.4229,69.2065,69.9943,1558882.0276052,-0.008537189965579284,1.5738023150271012
2016-04-22,69.7063,70.4854,68.7511,69.9943,974799.58990694,0.0,1.4530222416974894
2016-04-25,69.7622,69.818,68.1126,68.5575,932073.90662874,-0.02052738580141511,1.4438071691808843
2016-04-26,67.815,68.9754,67.7226,68.3812,742276.70999155,-0.0025715640156073194,1.5020019185126867
2016-04-27,67.8613,69.3442,67.3518,67.3518,714482.79318859,-0.015053845208917171,1.533973105800931
2016-04-28,67.3335,67.7688,65.2468,67.009,926940.88474355,-0.005089693222749769,1.5156210450499923
2016-04-29,67.4443,68.9831,66.1365,68.9368,1754181.9317013,0.028769269799579167,1.508192182110326
2016-05-02,68.854,69.0765,67.8988,67.9537,550050.59605931,-0.014260888233860736,1.5022946090350013
2016-05-04,65.2843,66.4244,64.4407,65.2939,1669699.4321121,-0.03914135654129214,1.343203159203389
2016-05-05,65.2939,65.2939,62.7353,62.7632,1524179.3520318,-0.03875859766379397,1.4499476557601414
2016-05-06,62.8557,64.2462,61.8917,63.5057,1262433.6582643,0.011830180742855578,1.5253277480776455
2016-05-09,62.6043,63.0964,61.6693,62.067,848738.88613788,-0.022654659345539008,1.5169581121316889
2016-05-10,62.3915,62.3915,59.8695,60.2595,1440789.294082,-0.029121755522258153,1.5576508925278092
2016-05-11,60.8816,61.3814,60.3904,60.454,762411.07400772,0.003227706834606936,1.5968665976189729
2016-05-12,61.1771,61.1868,59.2204,59.2204,882642.99933422,-0.020405597644490014,1.6136116992013536
2016-05-13,58.5906,59.2204,58.1371,58.4144,1082395.7453975,-0.01361017487217242,1.8356959479672375
2016-05-16,59.7963,61.7906,59.4429,61.3718,1619899.8776865,0.05062792736037691,1.8203238452441286
2016-05-17,62.5311,63.496,60.2787,60.4078,2347802.4648913,-0.015707539945056137,1.9479051525408138
2016-05-18,60.1294,60.1294,57.7567,58.869,1341035.4572798,-0.02547353156380472,2.067098396741413
2016-05-19,58.4048,58.4048,56.9873,57.4784,1006378.6300705,-0.02362194024019426,2.198958911521393
2016-05-20,58.2209,59.1934,57.6267,57.6267,819905.48826936,0.0025800996548268618,2.0146316782999136
2016-05-23,57.6739,58.5357,57.0055,58.1091,427305.6395853,0.008371119637251345,1.9742962133069393
2016-05-24,57.8491,59.0355,57.6642,58.6465,979698.96220196,0.009248121206489213,2.0559981105464122
2016-05-25,59.3234,60.6765,58.9152,59.8887,1426146.2146559,0.02118114465483867,2.051360000741142
2016-05-27,60.8161,60.9085,58.0716,58.0716,886070.89843254,-0.030341283080113635,2.070461778142036
2016-05-30,58.4048,58.4982,56.1899,57.1538,693019.22261506,-0.015804627391013848,1.9892723618622667
2016-05-31,57.7105,57.8135,55.9116,55.9116,1525031.9134253,-0.021734337874297016,1.9953208532089477
2016-06-01,55.4946,55.5226,53.455,53.455,1172162.8794949,-0.04393721517538407,1.8816550977901365
2016-06-02,53.77,54.1128,52.8618,53.1123,1193789.4855602,-0.006410999906463433,1.8386963184294947
2016-06-03,53.9731,56.3662,53.8624,55.5226,1584232.4889164,0.04538120171786941,1.6683011688505203
2016-06-06,56.6628,57.6642,56.0127,56.7368,773184.91622071,0.021868572437169886,1.7649132991699645
2016-06-07,56.2737,57.3859,55.4754,56.2737,890360.7049079,-0.00816225095528833,1.7990281020365886
2016-06-08,56.3662,57.6825,55.4754,57.6825,1022905.4444146,0.025034785343775123,1.574264325221229
2016-06-09,58.4048,58.8227,55.9771,56.2448,1242108.2208055,-0.02492437047631435,1.6066413734057863
2016-06-10,56.2448,56.4586,54.8918,55.485,636547.67433702,-0.01350880436947055,1.597822589387353
2016-06-13,55.5774,55.6891,54.4662,55.4388,729287.86966383,-0.0008326574749931703,1.5512740562816425
2016-06-14,55.1605,55.5871,54.1416,55.2529,764250.15589294,-0.0033532471842825373,1.559663100957176
2016-06-15,55.7171,56.5973,55.4292,56.1341,1374973.8390827,0.015948484151963038,1.5219923983144028
2016-06-16,55.5322,55.7729,54.5028,54.8821,1349593.2629355,-0.02230373338131364,1.5530633251507762
2016-06-17,55.3463,56.2737,55.1701,56.2737,1636244.9645715,0.02535617259543632,1.4587157496745535
2016-06-20,56.7552,57.7847,56.7552,57.7567,861578.1907279,0.026353340903477296,1.4435859743453474
2016-06-21,57.7008,58.0812,56.8755,57.4784,709489.9610575,-0.004818488590934034,1.4188730637398672
2016-06-22,58.2671,58.9527,58.1284,58.2671,1224707.0377729,0.01372167631666854,1.4019249087646337
2016-06-23,58.2575,60.4174,57.8491,59.8973,1316700.5928539,0.027978052794801922,1.374267527250907
2016-06-24,52.8436,57.3859,51.7034,57.2839,1952178.6712893,-0.04363134899235854,1.4002085519156964
2016-06-27,57.5246,58.322,56.4961,56.5511,640157.30089435,-0.012792425096755045,1.2725067652753626
2016-06-28,57.9416,59.5093,57.4784,59.2772,1567239.4138346,0.04820595885844847,1.2385466460659773
2016-06-29,59.6114,61.1868,59.2493,61.1868,921437.13884197,0.03221474698535021,1.224661779513227
2016-06-30,61.1868,61.3718,59.5738,61.1868,941903.80449748,0.0,1.235966984358423
2016-07-01,61.651,63.3844,61.4372,63.134,1089391.7333483,0.03182385743330274,1.2324761637743067
2016-07-04,62.3915,65.3035,62.2991,63.5509,1591928.387195,0.006603414958659348,1.2233301501419307
2016-07-05,63.5509,64.4311,62.1228,62.1228,1043176.882857,-0.022471750990151196,1.2048361522185065
2016-07-06,61.9745,62.8364,60.9085,61.6038,2143178.3844838,-0.008354420599200219,1.2212900715474744
2016-07-07,61.5585,63.7734,61.5113,62.9212,1494071.785065,0.021385044429077515,1.2164523496029083
2016-07-08,63.0416,63.5981,62.744,63.0512,1096805.1752334,0.0020660762986084436,1.2079695009274216
2016-07-11,64.2924,66.2858,64.2462,66.2858,1672336.0379318,0.05130116476768065,1.1949087877689388
2016-07-12,66.749,67.6764,64.774,65.1264,1671298.6337515,-0.017490925658285694,1.2598531543440619
2016-07-13,66.6749,67.8429,66.0537,67.7784,1903345.9069455,0.040720813679245405,1.2209718330463772
2016-07-14,68.621,70.0212,68.0625,70.0212,2253265.7638268,0.03309018802450314,1.119206922923571
2016-07-15,69.662,72.3785,69.3491,71.8287,2106014.5998941,0.02581361073503463,1.1265944530632004
2016-07-18,70.8927,72.7474,70.3246,72.3304,1448467.538836,0.006984673257347085,1.0926206835705277
2016-07-19,72.6337,72.6337,71.4609,71.6496,932067.675973,-0.009412363266344315,1.0413533837076527
2016-07-20,71.9144,71.9144,70.2389,71.2895,1415345.3729347,-0.00502584801589967,1.1480971963358484
2016-07-21,71.4695,72.681,71.2991,72.6425,1094840.4417908,0.018978952019581996,1.1236744155795428
2016-07-22,72.0377,73.3339,71.7439,72.8793,1196476.9750683,0.0032597997040300086,1.0881003078849398
2016-07-25,72.9372,73.7508,72.6425,72.785,1281631.3470346,-0.0012939202215169754,1.0777480635046623
2016-07-26,72.785,73.0507,71.848,72.681,893954.75482589,-0.0014288658377412666,1.0313761964336752
2016-07-27,72.4065,75.4071,72.3122,74.735,963478.48843166,0.028260480730865067,1.0324814608988138
2016-07-28,74.8775,76.3345,74.8775,75.4919,1307517.6447392,0.010127784839767173,1.0155054049909549
2016-07-29,75.4071,75.4071,73.8356,74.3469,1519440.9383434,-0.015167190122383989,0.970850249496586
2016-08-01,74.8101,75.6623,74.006,74.6117,412262.75974941,0.003561681791708793,0.9897124394888701
2016-08-02,74.7735,75.6248,73.9213,74.0156,1341270.1453126,-0.007989363598470356,1.010338397629507
2016-08-03,73.826,74.5645,73.0026,73.6372,1178387.3045768,-0.005112435756786438,0.8577684234530799
2016-08-04,73.1644,75.0566,73.1644,74.631,897849.95310453,0.013495896095994775,0.876447399869048
2016-08-05,74.6406,75.3686,74.6406,75.0952,541123.10482991,0.006219935415578082,0.8318541251872412
2016-08-08,75.151,75.9464,75.1134,75.9089,617390.48482904,0.010835579371251347,0.6482509700010554
2016-08-09,75.2453,75.3224,73.9395,74.2997,1673024.5253908,-0.021199095231257514,0.5882194866133168
2016-08-10,74.2997,75.8897,74.1197,75.6719,751320.50679473,0.018468446036794095,0.4435254781253942
2016-08-11,75.6248,75.8048,74.6502,75.4727,455606.31638826,-0.002632417053093583,0.4417993698245545
2016-08-12,75.4727,75.5304,74.6782,74.9623,406717.47614291,-0.00676271022502184,0.41513788012901065
2016-08-16,74.5925,75.8617,74.5077,75.2839,805736.97712198,0.004290156518676813,0.4887227345182226
2016-08-17,74.7831,75.5304,74.2997,74.319,1198171.713429,-0.012816817407174663,0.5177513871036177
2016-08-18,73.7315,74.9623,71.1103,74.9526,1209807.463019,0.008525410729423255,0.5130437745269745
2016-08-19,74.6782,75.1703,73.1826,73.7508,856721.39458041,-0.016034133572417897,0.4694767242280955
2016-08-22,72.6155,72.8601,71.6968,72.028,1279483.8476904,-0.023359746606138376,0.5047573279551169
2016-08-23,71.9337,73.2491,71.9241,72.6617,754328.87507338,0.008797967457099931,0.5223524990633553
